INTERNAL_KEY,SITENAME,SITECODE,COUNTRY,SITE STATUS,INTEREST STATUS,NOWAK CODE,BIRDNAME,LAY_TITLE,SEASON,COUNT,UNITS,Pop UNITS,YEAR,CRITERIA_DESC,proportion,assemb component,X_COORDINATE,Y_COORDINATE
7000130,East Sanday Coast,UK13013,S,Classified/designatd,nationally important,144,Calidris alba (Eastern Atlantic/Western & Southern Africa - wintering),Sanderling ,W,390,Individuals,390 i,peak means 1991/2-1993/4,Nationally important population (GB wintering),1.9,N,376590,1045100
7000130,East Sanday Coast,UK13013,S,Classified/designatd,nationally important,187,Larus marinus (North-east Atlantic - breeding),Great black-backed gull ,B,220,,220 n,Seabird 2000 Census,Nationally important population (GB breeding),1.28775462420979,N,376590,1045100
7000130,East Sanday Coast,UK13013,S,Classified/designatd,nationally important,137,Charadrius hiaticula (Europe/Northern Africa - wintering),Ringed plover ,W,360,Individuals,360 i,peak means 1991/2-1993/4,Nationally important population (GB wintering),1.1,N,376590,1045100
7000130,East Sanday Coast,UK13013,S,Classified/designatd,nationally important,157,Limosa lapponica (Western Palearctic - wintering),Bar-tailed godwit ,W,600,Individuals,600 i,winter peak mean (1991/2-1993/4),Nationally important population (GB wintering),0.97,N,376590,1045100
7000130,East Sanday Coast,UK13013,S,Classified/designatd,internationally important,148,Calidris maritima (Eastern Atlantic - wintering),Purple sandpiper ,W,840,Individuals,840 i,winter peak means,International population (Wintering),1.12,N,376590,1045100
7000130,East Sanday Coast,UK13013,S,Classified/designatd,internationally important,169,Arenaria interpres (Western Palearctic - wintering),Ruddy turnstone ,W,1400,Individuals,1400 i,"Three year peak mean, 1991/2-1993/4",International population (Wintering),1.48936170212766,N,376590,1045100
7000044,"Eilean na Muice Duibhe (Duich Moss), Islay",UK13014,S,Classified/designatd,internationally important,395,Anser albifrons flavirostris (Greenland/Ireland/UK),Greenland white-fronted goose,W,600,Individuals,600 i,"Count, as at 1984",International population (Wintering),2.22222222222222,N,132849,655831
7000058,Exe Estuary,UK11025,E,Classified/designatd,nationally important,195,Sterna albifrons (Eastern Atlantic - breeding),Little tern ,B,73,Pairs,73 p,Mean 1992 to 1996,Nationally important population (GB breeding),3.74935798664612,N,298041.8,84128.31
7000058,Exe Estuary,UK11025,E,Classified/designatd,internationally important,046a,Branta bernicla bernicla (Western Siberia/Western Europe),Dark-bellied brent goose,W,1509,Individuals,1509 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.53822629969419,N,298041.8,84128.31
7000058,Exe Estuary,UK11025,E,Classified/designatd,nationally important,118,Rallus aquaticus (Europe),Water rail ,W,5,Individuals,5 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.11111111111111,N,298041.8,84128.31
7000058,Exe Estuary,UK11025,E,Classified/designatd,nationally important,069,Mergus serrator (North-western/Central Europe),Red-breasted merganser ,W,114,Individuals,114 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.15853658536585,N,298041.8,84128.31
7000058,Exe Estuary,UK11025,E,Classified/designatd,nationally important,132,Recurvirostra avosetta (Western Europe/Western Mediterranean - breeding),Pied avocet ,W,455,Individuals,455 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),13.4020618556701,N,298041.8,84128.31
7000058,Exe Estuary,UK11025,E,Classified/designatd,nationally important,161,Tringa erythropus (Europe/Western Africa),Spotted redshank ,W,5,Individuals,5 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),3.67647058823529,N,298041.8,84128.31
7000058,Exe Estuary,UK11025,E,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,54,Individuals,54 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),9.04522613065327,N,298041.8,84128.31
7000058,Exe Estuary,UK11025,E,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,20263,Individuals,20263 i,5 year peak mean 1998/9-2002/3,Waterfowl assemblage - wintering,,N,298041.8,84128.31
7000058,Exe Estuary,UK11025,E,Classified/designatd,nationally important,158,Numenius phaeopus (Europe/Western Africa),Whimbrel ,P,79,Individuals,79 i,5 year peak mean 1998/9-2002/3 - spring peak,Nationally important population (GB passage),2.63333333333333,N,298041.8,84128.31
7000058,Exe Estuary,UK11025,E,Classified/designatd,nationally important,026,Egretta garzetta (Sub-Saharan Africa - breeding),Little egret ,P,81,Individuals,81 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),4.90909090909091,N,298041.8,84128.31
7000058,Exe Estuary,UK11025,E,Classified/designatd,internationally important,156,Limosa limosa islandica (Iceland - breeding),Black-tailed godwit ,W,857,Individuals,857 i,5 year peak mean 1998/9-2002/3,International population (Wintering),2.44857142857143,N,298041.8,84128.31
7000048,Fala Flow,UK13015,S,Classified/designatd,internationally important,040,Anser brachyrhynchus (Eastern Greenland/Iceland/UK),Pink-footed goose ,W,6719,Individuals,6719 i,,International population (Wintering),2.79958333333333,N,343203,658579
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,160,Numenius arquata (Europe - breeding),Eurasian curlew ,P,4007,Individuals,4007 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),2.72399728076139,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,005,Podiceps cristatus (North-western Europe - wintering),Great crested grebe ,P,298,Individuals,298 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.87421383647799,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,internationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,W,7295,Individuals,7295 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.62111111111111,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,144,Calidris alba (Eastern Atlantic/Western & Southern Africa - wintering),Sanderling ,W,258,Individuals,258 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.25608568646543,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,72281,Individuals,72281 i,5 year peak mean 1998/9-2002/3,Waterfowl assemblage - wintering,,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,001,Gavia stellata (North-western Europe - wintering),Red-throated diver ,W,104,Individuals,104 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.14432989690722,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,internationally important,169,Arenaria interpres (Western Palearctic - wintering),Ruddy turnstone ,P,936,Individuals,936 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.88900100908174,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,27,Individuals,27 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),4.52261306532663,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,192,Sterna dougallii (Europe - breeding),Roseate tern ,B,11,,11 n,Seabird 2000 Census,Nationally important population (GB breeding),21.1538461538462,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,161,Tringa erythropus (Europe/Western Africa),Spotted redshank ,P,2,Individuals,2 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.47058823529412,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,017,Phalacrocorax carbo (North-western Europe),Great cormorant ,P,745,Individuals,745 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),3.23913043478261,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,149,Calidris alpina alpina (Northern Siberia/Europe/Western Africa),Dunlin ,W,12617,Individuals,12617 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.27006117308384,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,151,Philomachus pugnax (Western Africa - wintering),Ruff ,P,28,Individuals,28 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),4,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,017,Phalacrocorax carbo (North-western Europe),Great cormorant ,B,134,,134 n,Seabird 2000 Census,Nationally important population (GB breeding),1.60383004189108,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,156,Limosa limosa islandica (Iceland - breeding),Black-tailed godwit ,W,202,Individuals,202 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.31254061078622,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,184,Larus argentatus (North-western Europe (breeding) and Iceland/Western Europe - breeding),Herring gull ,B,1777,,1777 n,Seabird 2000 Census,Nationally important population (GB breeding),1.2821530358238,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,internationally important,157,Limosa lapponica (Western Palearctic - wintering),Bar-tailed godwit ,W,1737,Individuals,1737 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.4475,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,internationally important,193,Sterna hirundo (Northern/Eastern Europe - breeding),Common tern ,B,889,,889 n,Seabird 2000 Census,International population (Breeding),1.43387096774194,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,P,5151,Individuals,5151 i,5 year peak mean 1998/9-2002/3,International population (passage),2.0604,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,066,Melanitta fusca,Velvet scoter ,W,804,Individuals,804 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),26.8,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,internationally important,191,Sterna sandvicensis (Western Europe/Western Africa),Sandwich tern ,P,1617,Individuals,1617 i,1993/94 - 1997/98,International population (passage),0.98,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,137,Charadrius hiaticula (Europe/Northern Africa - wintering),Ringed plover ,P,604,Individuals,604 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.8613251155624,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,140,Pluvialis apricaria [North-western Europe - breeding],European golden plover ,W,2521,Individuals,2521 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.0084,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,002,Gavia arctica (Western Siberia/Europe),Black-throated diver ,P,8,Individuals,8 i,5 year peak mean 1998/9-2002/3 - spring peak,Nationally important population (GB passage),1.14285714285714,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,130,Haematopus ostralegus (Europe & Northern/Western Africa),Eurasian oystercatcher ,P,8596,Individuals,8596 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),2.72715736040609,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,internationally important,070,Mergus merganser (North-western/Central Europe),Goosander ,P,191,Individuals,191 i,5 year peak mean 1998/9-2002/3,International population (passage),1.18633540372671,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,internationally important,007,Podiceps auritus (North-western Europe),Slavonian grebe ,W,68,Individuals,68 i,5 year peak mean 1998/9-2002/3,International population (Wintering),2.02985074626866,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,internationally important,067,Bucephala clangula (North-western/Central Europe),Common goldeneye ,W,1789,Individuals,1789 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),7.18473895582329,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,141,Pluvialis squatarola (Eastern Atlantic - wintering),Grey plover ,W,773,Individuals,773 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.4654028436019,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,065,Melanitta nigra (Western Siberia/Western & Northern Europe/North-western Africa),Black (common) scoter ,W,2125,Individuals,2125 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),4.25,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,064,Clangula hyemalis (Iceland/Greenland),Long-tailed duck ,W,541,Individuals,541 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),3.38125,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,063,Somateria mollissima (Britain/Ireland),Common eider ,P,6918,Individuals,6918 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),9.47671232876712,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,062,Aythya marila (Northern/Western Europe),Greater scaup ,W,211,Individuals,211 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.79100529100529,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,internationally important,048,Tadorna tadorna (North-western Europe),Common shelduck ,P,3596,Individuals,3596 i,5 year peak mean 1998/9-2002/3,International population (passage),1.19866666666667,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,internationally important,040,Anser brachyrhynchus (Eastern Greenland/Iceland/UK),Pink-footed goose ,P,7863,Individuals,7863 i,5 year peak mean 1998/9-2002/3,International population (passage),3.27625,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,038,Cygnus cygnus (Iceland/UK/Ireland),Whooper swan ,W,77,Individuals,77 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.34615384615385,N,296991,682322
7000163,Firth of Forth,UK13017,S,Classified/designatd,nationally important,069,Mergus serrator (North-western/Central Europe),Red-breasted merganser ,P,569,Individuals,569 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),5.78252032520325,N,296991,682322
7000164,Firth of Tay & Eden Estuary,UK13018,S,Classified/designatd,internationally important,040,Anser brachyrhynchus (Eastern Greenland/Iceland/UK),Pink-footed goose ,W,6315,Individuals,6315 i,5 year peak mean 1997/8-2001/2,International population (Wintering),2.6,N,333157,724526
7000164,Firth of Tay & Eden Estuary,UK13018,S,Classified/designatd,nationally important,137,Charadrius hiaticula (Europe/Northern Africa - wintering),Ringed plover ,P,428,Individuals,428 i,5 year peak mean 1998/9-2002/3 - spring peak,Nationally important population (GB passage),1.31895223420647,N,333157,724526
7000164,Firth of Tay & Eden Estuary,UK13018,S,Classified/designatd,internationally important,157,Limosa lapponica (Western Palearctic - wintering),Bar-tailed godwit ,W,1809,Individuals,1809 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.5075,N,333157,724526
7000164,Firth of Tay & Eden Estuary,UK13018,S,Classified/designatd,nationally important,066,Melanitta fusca,Velvet scoter ,W,730,Individuals,730 i,5 year peak mean for 1990/91 to 1994/95,Nationally important population (GB wintering),24.3333333333333,N,333157,724526
7000164,Firth of Tay & Eden Estuary,UK13018,S,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,27028,Individuals,27028 i,5 year peak mean 1998/9-2002/3,Waterfowl assemblage - wintering,,N,333157,724526
7000164,Firth of Tay & Eden Estuary,UK13018,S,Classified/designatd,internationally important,070,Mergus merganser (North-western/Central Europe),Goosander ,P,258,Individuals,258 i,5 year peak mean 1998/9-2002/3,International population (passage),1.60248447204969,N,333157,724526
7000164,Firth of Tay & Eden Estuary,UK13018,S,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,P,2145,Individuals,2145 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.84754521963824,N,333157,724526
7000164,Firth of Tay & Eden Estuary,UK13018,S,Classified/designatd,internationally important,043a,Anser anser [Iceland/UK/Ireland],Greylag goose ,W,1883,Individuals,1883 i,5 year peak mean for 1996/7-2000/01,International population (Wintering),2.11335578002245,N,333157,724526
7000164,Firth of Tay & Eden Estuary,UK13018,S,Classified/designatd,nationally important,141,Pluvialis squatarola (Eastern Atlantic - wintering),Grey plover ,W,874,Individuals,874 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.65687203791469,N,333157,724526
7000164,Firth of Tay & Eden Estuary,UK13018,S,Classified/designatd,nationally important,130,Haematopus ostralegus (Europe & Northern/Western Africa),Eurasian oystercatcher ,W,3653,Individuals,3653 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.15894670050761,N,333157,724526
7000164,Firth of Tay & Eden Estuary,UK13018,S,Classified/designatd,nationally important,065,Melanitta nigra (Western Siberia/Western & Northern Europe/North-western Africa),Black (common) scoter ,W,3100,Individuals,3100 i,5 year peak mean for 1990/91 to 1994/95,Nationally important population (GB wintering),6.2,N,333157,724526
7000164,Firth of Tay & Eden Estuary,UK13018,S,Classified/designatd,nationally important,063,Somateria mollissima (Britain/Ireland),Common eider ,W,2359,Individuals,2359 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),3.23150684931507,N,333157,724526
7000164,Firth of Tay & Eden Estuary,UK13018,S,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,13,Individuals,13 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),2.17755443886097,N,333157,724526
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,193,Sterna hirundo (Northern/Eastern Europe - breeding),Common tern ,B,134,,134 n,Seabird 2000 Census,Nationally important population (GB breeding),1.32228142885336,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,internationally important,157,Limosa lapponica (Western Palearctic - wintering),Bar-tailed godwit ,W,4095,Individuals,4095 i,5 year peak mean 1998/9-2002/3,International population (Wintering),3.4125,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,151,Philomachus pugnax (Western Africa - wintering),Ruff ,P,20,Individuals,20 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),2.85714285714286,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,82148,Individuals,82148 i,5 year peak mean 1998/9-2002/3,Waterfowl assemblage - wintering,,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,139,Individuals,139 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),23.2830820770519,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,P,2586,Individuals,2586 i,5 year peak mean 1998/9-2002/3,International population (passage),1.0344,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,161,Tringa erythropus (Europe/Western Africa),Spotted redshank ,W,5,Individuals,5 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),3.67647058823529,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,158,Numenius phaeopus (Europe/Western Africa),Whimbrel ,P,34,Individuals,34 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.13333333333333,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,137,Charadrius hiaticula (Europe/Northern Africa - wintering),Ringed plover ,P,547,Individuals,547 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.68567026194145,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,149,Calidris alpina alpina (Northern Siberia/Europe/Western Africa),Dunlin ,W,9905,Individuals,9905 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.78211586901763,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,004,Tachybaptus ruficollis (Western Palearctic),Little grebe ,W,97,Individuals,97 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.24839124839125,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,048,Tadorna tadorna (North-western Europe),Common shelduck ,W,1305,Individuals,1305 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.66879795396419,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,internationally important,046a,Branta bernicla bernicla (Western Siberia/Western Europe),Dark-bellied brent goose,W,6475,Individuals,6475 i,5 year peak mean 1998/9-2002/3,International population (Wintering),3.01162790697674,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,132,Recurvirostra avosetta (Western Europe/Western Mediterranean - breeding),Pied avocet ,W,255,Individuals,255 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),7.51104565537555,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,082,Circus cyaneus,Hen harrier,W,19,Individuals,<19 i,5 year mean 1987/8-1991/2,Nationally important population (GB wintering),2.53333333333333,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,160,Numenius arquata (Europe - breeding),Eurasian curlew ,P,2948,Individuals,2948 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),2.00407885791978,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,191,Sterna sandvicensis (Western Europe/Western Africa),Sandwich tern ,B,320,Pairs,320 p,5 year mean 1992-1996,Nationally important population (GB breeding),3.03720577069096,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,195,Sterna albifrons (Eastern Atlantic - breeding),Little tern ,B,24,Pairs,24 p,5 year mean 1992-1996,Nationally important population (GB breeding),1.2326656394453,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,140,Pluvialis apricaria [North-western Europe - breeding],European golden plover ,W,4066,Individuals,4066 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.6264,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,internationally important,141,Pluvialis squatarola (Eastern Atlantic - wintering),Grey plover ,W,4343,Individuals,4343 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.7582995951417,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,internationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,W,22439,Individuals,22439 i,5 year peak mean 1998/9-2002/3,International population (Wintering),4.98644444444444,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,144,Calidris alba (Eastern Atlantic/Western & Southern Africa - wintering),Sanderling ,P,432,Individuals,432 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),2.10321324245375,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,nationally important,026,Egretta garzetta (Sub-Saharan Africa - breeding),Little egret ,P,55,Individuals,55 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),3.33333333333333,N,602419.4,190201.8
7000115,Foulness (Mid-Essex Coast Phase 5),UK11026,E,Classified/designatd,internationally important,130,Haematopus ostralegus (Europe & Northern/Western Africa),Eurasian oystercatcher ,W,14674,Individuals,14674 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.43862745098039,N,602419.4,190201.8
7000194,Garron Plateau,UK12010,NI,Classified/designatd,nationally important,140,Pluvialis apricaria [North-western Europe - breeding],European golden plover ,B,12,Pairs,12 p,,Nationally important population (all Ireland breeding),3,N,140287.3231,575156.2199
7000069,Gibraltar Point,UK11027,E,Classified/designatd,nationally important,130,Haematopus ostralegus (Europe & Northern/Western Africa),Eurasian oystercatcher ,P,3406,Individuals,3406 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.08058375634518,N,556511.6,358464.3
7000069,Gibraltar Point,UK11027,E,Classified/designatd,nationally important,195,Sterna albifrons (Eastern Atlantic - breeding),Little tern ,B,32,,32 n,Seabird 2000 Census,Nationally important population (GB breeding),1.64355418592707,N,556511.6,358464.3
7000069,Gibraltar Point,UK11027,E,Classified/designatd,internationally important,046a,Branta bernicla bernicla (Western Siberia/Western Europe),Dark-bellied brent goose,W,682,Individuals,682 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),0.695208970438328,N,556511.6,358464.3
7000069,Gibraltar Point,UK11027,E,Classified/designatd,internationally important,141,Pluvialis squatarola (Eastern Atlantic - wintering),Grey plover ,P,2793,Individuals,2793 i,5 year peak mean 1998/9-2002/3,International population (passage),1.13076923076923,N,556511.6,358464.3
7000069,Gibraltar Point,UK11027,E,Classified/designatd,internationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,P,33930,Individuals,33930 i,5 year peak mean 1998/9-2002/3,International population (passage),7.54,N,556511.6,358464.3
7000069,Gibraltar Point,UK11027,E,Classified/designatd,internationally important,144,Calidris alba (Eastern Atlantic/Western & Southern Africa - wintering),Sanderling ,P,971,Individuals,971 i,5 year peak mean 1998/9-2002/3 - spring peak,Nationally important population (GB passage),4.72736124634859,N,556511.6,358464.3
7000069,Gibraltar Point,UK11027,E,Classified/designatd,nationally important,149,Calidris alpina alpina (Northern Siberia/Europe/Western Africa),Dunlin ,P,7503,Individuals,7503 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.34994602374955,N,556511.6,358464.3
7000069,Gibraltar Point,UK11027,E,Classified/designatd,internationally important,157,Limosa lapponica (Western Palearctic - wintering),Bar-tailed godwit ,P,3468,Individuals,3468 i,5 year peak mean 1998/9-2002/3,International population (passage),2.89,N,556511.6,358464.3
7000069,Gibraltar Point,UK11027,E,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,12,Individuals,12 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),2.01005025125628,N,556511.6,358464.3
7000069,Gibraltar Point,UK11027,E,Classified/designatd,nationally important,001,Gavia stellata (North-western Europe - wintering),Red-throated diver ,W,52,Individuals,52 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.07216494845361,N,556511.6,358464.3
7000069,Gibraltar Point,UK11027,E,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,53072,Individuals,53072 i,5 year peak mean 1998/9-2002/3,Waterfowl assemblage - wintering,,N,556511.6,358464.3
7000046,Gladhouse Reservoir,UK13021,S,Classified/designatd,internationally important,040,Anser brachyrhynchus (Eastern Greenland/Iceland/UK),Pink-footed goose ,W,849,Individuals,849 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),0.352282157676349,N,329897,653584
7000110,Greenlaw Moor,UK13022,S,Classified/designatd,internationally important,040,Anser brachyrhynchus (Eastern Greenland/Iceland/UK),Pink-footed goose ,P,8504,Individuals,8504 i,5 year peak mean 1998/9-2002/3,International population (passage),3.54333333333333,N,371720,649090
7000043,"Gruinart Flats, Islay",UK13023,S,Classified/designatd,internationally important,045a,Branta leucopsis [Eastern Greenland/Scotland/Ireland],Barnacle goose ,W,20000,Individuals,20000 i,5 year peak mean - 91/2-95/6,International population (Wintering),36.9685767097967,N,129386,669934
